   *(ORIGINAL DATA)=(TIDAL COMP.)+(TREND)+(RESPONSE)+(IRREGULAR)+(STEP)
     FORMAT IS 1H ,I5,5D13.5,        1.D30 AND -1.D30 ARE SPECIAL MARKS
     I    IRREGULAR    TREND        RESPONSE    TIDAL COMP.   ORIGINAL
   108  7.71069D-02  5.52239D+01  0.00000D+00  3.98990D-01  5.57000D+01
   109  7.08497D-02  5.54894D+01  0.00000D+00  3.97516D-02  5.56000D+01
   110 -7.09773D-03  5.57250D+01  0.00000D+00 -3.17881D-01  5.54000D+01
   111 -2.07537D-02  5.59617D+01  0.00000D+00 -6.40911D-01  5.53000D+01
   112 -2.90586D-02  5.62234D+01  0.00000D+00 -8.94324D-01  5.53000D+01
   113  3.49865D-02  5.65133D+01  0.00000D+00 -1.04829D+00  5.55000D+01
   114 -1.80912D-02  5.68055D+01  0.00000D+00 -1.08745D+00  5.57000D+01
   115  8.54150D-03  5.71092D+01  0.00000D+00 -1.01773D+00  5.61000D+01
   116 -4.87102D-02  5.74153D+01  0.00000D+00 -8.66542D-01  5.65000D+01
   117  5.16654D-02  5.77233D+01  0.00000D+00 -6.74954D-01  5.71000D+01
   118  1.23010D-04  5.79841D+01  0.00000D+00 -4.84257D-01  5.75000D+01
   119  2.20507D-02  5.82003D+01  0.00000D+00 -3.22342D-01  5.79000D+01
   120  2.12382D-02  5.83744D+01  0.00000D+00 -1.95627D-01  5.82000D+01
   121 -4.11468D-02  5.85311D+01  0.00000D+00 -8.99562D-02  5.84000D+01
   122 -3.64623D-02  5.87164D+01  0.00000D+00  2.01113D-02  5.87000D+01
   123  7.17692D-03  5.89349D+01  0.00000D+00  1.57921D-01  5.91000D+01
   124  1.18546D-02  5.91551D+01  0.00000D+00  3.33083D-01  5.95000D+01
   125  1.14875D-02  5.93523D+01  0.00000D+00  5.36195D-01  5.99000D+01
   126  4.46645D-02  5.95140D+01  0.00000D+00  7.41332D-01  6.03000D+01
   127 -5.31141D-02  5.96389D+01  0.00000D+00  9.14165D-01  6.05000D+01
   128  7.74813D-03  5.97706D+01  0.00000D+00  1.02161D+00  6.08000D+01
   129  6.13985D-02  5.98995D+01  0.00000D+00  1.03914D+00  6.10000D+01
   130 -7.76541D-02  6.00235D+01  0.00000D+00  9.54123D-01  6.09000D+01
   131 -6.83796D-02  6.02024D+01  0.00000D+00  7.66007D-01  6.09000D+01
   132 -3.47736D-03  6.04179D+01  0.00000D+00  4.85622D-01  6.09000D+01
   133  8.11874D-02  6.05835D+01  0.00000D+00  1.35344D-01  6.08000D+01
   134  4.08355D-02  6.06092D+01  0.00000D+00 -2.50060D-01  6.04000D+01
   135  3.77089D-02  6.04863D+01  0.00000D+00 -6.24032D-01  5.99000D+01
   136 -1.38752D-02  6.02468D+01  0.00000D+00 -9.32923D-01  5.93000D+01
   137 -3.44652D-02  5.99604D+01  0.00000D+00 -1.12593D+00  5.88000D+01
   138 -1.45556D-02  5.96830D+01  0.00000D+00 -1.16842D+00  5.85000D+01
   139  1.81370D-02  5.94360D+01  0.00000D+00 -1.05409D+00  5.84000D+01
   140 -1.57957D-02  5.92262D+01  0.00000D+00 -8.10377D-01  5.84000D+01
   141 -8.50619D-02  5.90786D+01  0.00000D+00 -4.93552D-01  5.85000D+01
   142  7.12934D-02  5.90025D+01  0.00000D+00 -1.73764D-01  5.89000D+01
   143 -7.21943D-03  5.89219D+01  0.00000D+00  8.53521D-02  5.90000D+01
   144  2.25980D-02  5.88322D+01  0.00000D+00  2.45176D-01  5.91000D+01
   145 -2.36752D-02  5.87217D+01  0.00000D+00  3.01928D-01  5.90000D+01
   146  1.44223D-02  5.86012D+01  0.00000D+00  2.84347D-01  5.89000D+01
   147  1.61177D-03  5.84578D+01  0.00000D+00  2.40588D-01  5.87000D+01
   148 -1.27418D-02  5.82930D+01  0.00000D+00  2.19740D-01  5.85000D+01
   149  3.50755D-02  5.81100D+01  0.00000D+00  2.54932D-01  5.84000D+01
   150  4.72244D-02  5.78992D+01  0.00000D+00  3.53585D-01  5.83000D+01
   151  1.69610D-02  5.76861D+01  0.00000D+00  4.96953D-01  5.82000D+01
   152 -9.07812D-02  5.75434D+01  0.00000D+00  6.47387D-01  5.81000D+01
   153 -2.20333D-01  5.75608D+01  0.00000D+00  7.59538D-01  5.81000D+01
   154  1.71236D-01  5.77372D+01  0.00000D+00  7.91582D-01  5.87000D+01
   155  3.48419D-02  5.78511D+01  0.00000D+00  7.14039D-01  5.86000D+01
   156  3.19303D-02  5.78524D+01  0.00000D+00  5.15664D-01  5.84000D+01
   157  6.74198D-02  5.77257D+01  0.00000D+00  2.06897D-01  5.80000D+01
   158 -8.55530D-03  5.74875D+01  0.00000D+00 -1.78966D-01  5.73000D+01
   159 -3.41405D-02  5.72219D+01  0.00000D+00 -5.87772D-01  5.66000D+01
   160 -5.30743D-02  5.70043D+01  0.00000D+00 -9.51219D-01  5.60000D+01
   161  2.31538D-02  5.68760D+01  0.00000D+00 -1.19911D+00  5.57000D+01
   162 -4.93378D-02  5.68251D+01  0.00000D+00 -1.27579D+00  5.55000D+01
   163 -6.56234D-03  5.68632D+01  0.00000D+00 -1.15661D+00  5.57000D+01
   164  6.59004D-03  5.69521D+01  0.00000D+00 -8.58727D-01  5.61000D+01
   165 -6.51580D-03  5.70475D+01  0.00000D+00 -4.40977D-01  5.66000D+01
   166  7.97376D-02  5.71113D+01  0.00000D+00  8.95824D-03  5.72000D+01
   167  3.50213D-03  5.70991D+01  0.00000D+00  3.97378D-01  5.75000D+01
   168  3.35974D-03  5.70462D+01  0.00000D+00  6.50413D-01  5.77000D+01
   169 -2.56976D-02  5.69914D+01  0.00000D+00  7.34284D-01  5.77000D+01
   170 -3.98461D-02  5.69768D+01  0.00000D+00  6.63018D-01  5.76000D+01
   171 -1.00950D-02  5.70189D+01  0.00000D+00  4.91174D-01  5.75000D+01
   172  1.12239D-02  5.70943D+01  0.00000D+00  2.94479D-01  5.74000D+01
   173 -1.48394D-02  5.71695D+01  0.00000D+00  1.45374D-01  5.73000D+01
   174  8.61930D-02  5.72222D+01  0.00000D+00  9.16458D-02  5.74000D+01
   175  4.02883D-02  5.72153D+01  0.00000D+00  1.44435D-01  5.74000D+01
   176 -7.59002D-02  5.71979D+01  0.00000D+00  2.78000D-01  5.74000D+01
   177 -9.90183D-02  5.72594D+01  0.00000D+00  4.39611D-01  5.76000D+01
   178  2.14198D-02  5.74133D+01  0.00000D+00  5.65308D-01  5.80000D+01
   179  2.93288D-02  5.75740D+01  0.00000D+00  5.96719D-01  5.82000D+01
   180  2.74320D-02  5.76773D+01  0.00000D+00  4.95244D-01  5.82000D+01
   181  2.74982D-02  5.77146D+01  0.00000D+00  2.57884D-01  5.80000D+01
   182  1.16561D-02  5.76793D+01  0.00000D+00 -1.90908D-01  5.75000D+01
   183 -1.08060D-02  5.75921D+01  0.00000D+00 -6.81336D-01  5.69000D+01
   184  2.28561D-02  5.74859D+01  0.00000D+00 -1.10872D+00  5.64000D+01
   185 -3.44204D-03  5.73822D+01  0.00000D+00 -1.37873D+00  5.60000D+01
   186 -9.50935D-02  5.73257D+01  0.00000D+00 -1.43061D+00  5.58000D+01
   187 -6.98994D-03  5.73576D+01  0.00000D+00 -1.25064D+00  5.61000D+01
   188  4.95090D-02  5.74240D+01  0.00000D+00 -8.73556D-01  5.66000D+01
   189  8.79417D-03  5.74640D+01  0.00000D+00 -3.72836D-01  5.71000D+01
   190 -2.27200D-02  5.74662D+01  0.00000D+00  1.56495D-01  5.76000D+01
   191  5.37450D-02  5.74280D+01  0.00000D+00  6.18259D-01  5.81000D+01
   192  4.14233D-02  5.73240D+01  0.00000D+00  9.34541D-01  5.83000D+01
   193 -4.36527D-02  5.71828D+01  0.00000D+00  1.06088D+00  5.82000D+01
   194 -6.88232D-02  5.70740D+01  0.00000D+00  9.94781D-01  5.80000D+01
   195  2.23582D-04  5.70241D+01  0.00000D+00  7.75723D-01  5.78000D+01
   196  3.37476D-02  5.69902D+01  0.00000D+00  4.76077D-01  5.75000D+01
   197 -1.36936D-02  5.69300D+01  0.00000D+00  1.83690D-01  5.71000D+01
   198  8.57551D-02  5.68349D+01  0.00000D+00 -2.06369D-02  5.69000D+01
   199  3.01183D-03  5.66825D+01  0.00000D+00 -8.54721D-02  5.66000D+01
   200 -3.16865D-02  5.65361D+01  0.00000D+00 -4.45798D-03  5.65000D+01
   201 -1.42449D-01  5.64624D+01  0.00000D+00  1.80098D-01  5.65000D+01
   202  1.16059D-01  5.64958D+01  0.00000D+00  3.88129D-01  5.70000D+01
   203 -5.38737D-02  5.65288D+01  0.00000D+00  5.25067D-01  5.70000D+01
   204  1.93617D-02  5.65697D+01  0.00000D+00  5.10962D-01  5.71000D+01
   205  2.05612D-02  5.65729D+01  0.00000D+00  3.06551D-01  5.69000D+01
   206  5.98136D-02  5.65123D+01  0.00000D+00 -7.20818D-02  5.65000D+01
   207 -2.71173D-02  5.63822D+01  0.00000D+00 -5.55090D-01  5.58000D+01
   208 -5.98759D-04  5.62369D+01  0.00000D+00 -1.03631D+00  5.52000D+01
   209 -2.26138D-03  5.61035D+01  0.00000D+00 -1.40119D+00  5.47000D+01
   210 -5.14766D-02  5.60083D+01  0.00000D+00 -1.55686D+00  5.44000D+01
   211 -2.00540D-02  5.59758D+01  0.00000D+00 -1.45572D+00  5.45000D+01
   212  2.82368D-02  5.59785D+01  0.00000D+00 -1.10676D+00  5.49000D+01
   213  3.15048D-03  5.59693D+01  0.00000D+00 -5.72430D-01  5.54000D+01
   214  2.41981D-02  5.59290D+01  0.00000D+00  4.68358D-02  5.60000D+01
   215  2.25739D-02  5.58417D+01  0.00000D+00  6.35757D-01  5.65000D+01
   216 -5.00021D-03  5.57157D+01  0.00000D+00  1.08933D+00  5.68000D+01
   217 -1.63786D-02  5.55818D+01  0.00000D+00  1.33456D+00  5.69000D+01
   218 -1.06921D-02  5.54660D+01  0.00000D+00  1.34471D+00  5.68000D+01
   219 -2.12726D-02  5.53776D+01  0.00000D+00  1.14366D+00  5.65000D+01
   220 -1.48074D-02  5.53155D+01  0.00000D+00  7.99292D-01  5.61000D+01
   221  3.56604D-02  5.52572D+01  0.00000D+00  4.07149D-01  5.57000D+01
   222  6.76014D-02  5.51653D+01  0.00000D+00  6.70543D-02  5.53000D+01
   223  3.83078D-03  5.50383D+01  0.00000D+00 -1.42170D-01  5.49000D+01
   224 -5.84239D-02  5.49421D+01  0.00000D+00 -1.83716D-01  5.47000D+01
   225 -1.73122D-01  5.49465D+01  0.00000D+00 -7.34212D-02  5.47000D+01
   226  1.13120D-01  5.50629D+01  0.00000D+00  1.23958D-01  5.53000D+01
   227  5.75200D-02  5.51295D+01  0.00000D+00  3.12957D-01  5.55000D+01
   228  6.55046D-03  5.50977D+01  0.00000D+00  3.95733D-01  5.55000D+01
   229  2.10809D-02  5.49764D+01  0.00000D+00  3.02525D-01  5.53000D+01
   230  3.99465D-03  5.47810D+01  0.00000D+00  1.50109D-02  5.48000D+01
   231 -2.31246D-02  5.45480D+01  0.00000D+00 -4.24914D-01  5.41000D+01
   232  5.96073D-03  5.43180D+01  0.00000D+00 -9.24003D-01  5.34000D+01
   233 -4.66393D-02  5.41084D+01  0.00000D+00 -1.36176D+00  5.27000D+01
   234 -1.98081D-02  5.39425D+01  0.00000D+00 -1.62265D+00  5.23000D+01
   235  3.01135D-02  5.37969D+01  0.00000D+00 -1.62704D+00  5.22000D+01
   236  2.35182D-02  5.36287D+01  0.00000D+00 -1.35224D+00  5.23000D+01
   237  1.34394D-02  5.34248D+01  0.00000D+00 -8.38288D-01  5.26000D+01
   238 -1.79008D-02  5.31959D+01  0.00000D+00 -1.77951D-01  5.30000D+01
   239  2.86341D-02  5.29657D+01  0.00000D+00  5.05662D-01  5.35000D+01
   240 -2.79434D-02  5.27405D+01  0.00000D+00  1.08746D+00  5.38000D+01
   241 -2.26883D-02  5.25549D+01  0.00000D+00  1.46780D+00  5.40000D+01
   242 -8.60892D-03  5.24157D+01  0.00000D+00  1.59291D+00  5.40000D+01
   243  2.84779D-02  5.23070D+01  0.00000D+00  1.46454D+00  5.38000D+01
   244 -4.13738D-02  5.22042D+01  0.00000D+00  1.13717D+00  5.33000D+01
   245  8.49241D-02  5.21113D+01  0.00000D+00  7.03758D-01  5.29000D+01
   246 -6.39022D-02  5.19909D+01  0.00000D+00  2.73008D-01  5.22000D+01
   247 -3.33012D-02  5.18904D+01  0.00000D+00 -5.71276D-02  5.18000D+01
   248  3.02005D-02  5.17935D+01  0.00000D+00 -2.23716D-01  5.16000D+01
   249  1.64378D-01  5.16504D+01  0.00000D+00 -2.14826D-01  5.16000D+01
   250 -1.69220D-01  5.14417D+01  0.00000D+00 -7.24996D-02  5.12000D+01
   251 -3.12531D-02  5.13122D+01  0.00000D+00  1.19052D-01  5.14000D+01
   252  4.66217D-03  5.12375D+01  0.00000D+00  2.57794D-01  5.15000D+01
   253  8.32852D-02  5.11621D+01  0.00000D+00  2.54569D-01  5.15000D+01
   254  3.47557D-03  5.10351D+01  0.00000D+00  6.14578D-02  5.11000D+01
   255  2.21745D-02  5.08887D+01  0.00000D+00 -3.10827D-01  5.06000D+01
   256 -6.64734D-02  5.07587D+01  0.00000D+00 -7.92251D-01  4.99000D+01
   257 -3.30018D-02  5.07033D+01  0.00000D+00 -1.27028D+00  4.94000D+01
   258  5.75581D-03  5.07138D+01  0.00000D+00 -1.61959D+00  4.91000D+01
   259 -1.27478D-02  5.07489D+01  0.00000D+00 -1.73617D+00  4.90000D+01
   260 -6.96656D-03  5.07728D+01  0.00000D+00 -1.56583D+00  4.92000D+01
   261  8.23582D-02  5.07370D+01  0.00000D+00 -1.11936D+00  4.97000D+01
   262  8.43398D-02  5.05861D+01  0.00000D+00 -4.70437D-01  5.02000D+01
   263  1.90639D-01  5.03470D+01  0.00000D+00  2.62357D-01  5.08000D+01
   264 -5.74906D-01  5.01310D+01  0.00000D+00  9.43927D-01  5.05000D+01
   265  2.06360D-01  5.02399D+01  0.00000D+00  1.45372D+00  5.19000D+01
   266  8.73573D-02  5.04008D+01  0.00000D+00  1.71182D+00  5.22000D+01
   267 -4.14549D-02  5.05470D+01  0.00000D+00  1.69441D+00  5.22000D+01
   268 -3.51595D-02  5.06993D+01  0.00000D+00  1.43588D+00  5.21000D+01
   269  4.53479D-02  5.08368D+01  0.00000D+00  1.01786D+00  5.19000D+01
   270  4.80544D-02  5.09037D+01  0.00000D+00  5.48272D-01  5.15000D+01
   271 -2.43918D-02  5.08894D+01  0.00000D+00  1.35018D-01  5.10000D+01
   272  8.41999D-03  5.08314D+01  0.00000D+00 -1.39806D-01  5.07000D+01
   273  9.65881D-02  5.07428D+01  0.00000D+00 -2.39406D-01  5.06000D+01
   274 -1.64602D-01  5.06452D+01  0.00000D+00 -1.80594D-01  5.03000D+01
   275 -2.83337D-02  5.06566D+01  0.00000D+00 -2.82972D-02  5.06000D+01
   276  4.62305D-02  5.07306D+01  0.00000D+00  1.23132D-01  5.09000D+01
   277  2.99998D-02  5.07924D+01  0.00000D+00  1.77605D-01  5.10000D+01
   278  1.99080D-02  5.08133D+01  0.00000D+00  6.67801D-02  5.09000D+01
   279  3.22739D-02  5.07948D+01  0.00000D+00 -2.27071D-01  5.06000D+01
   280  3.76323D-03  5.07582D+01  0.00000D+00 -6.61932D-01  5.01000D+01
   281 -1.12911D-01  5.07570D+01  0.00000D+00 -1.14411D+00  4.95000D+01
   282  3.16678D-03  5.08487D+01  0.00000D+00 -1.55186D+00  4.93000D+01
   283 -9.45702D-03  5.09776D+01  0.00000D+00 -1.76819D+00  4.92000D+01
   284  2.17960D-02  5.10915D+01  0.00000D+00 -1.71328D+00  4.94000D+01
   285  3.89681D-02  5.11284D+01  0.00000D+00 -1.36733D+00  4.98000D+01
   286  1.29040D-01  5.10482D+01  0.00000D+00 -7.77267D-01  5.04000D+01
   287  1.95854D-01  5.08500D+01  0.00000D+00 -4.58479D-02  5.10000D+01
   288 -6.54952D-01  5.06616D+01  0.00000D+00  6.93328D-01  5.07000D+01
   289  2.85427D-01  5.08069D+01  0.00000D+00  1.30764D+00  5.24000D+01
   290  4.96612D-02  5.09548D+01  0.00000D+00  1.69557D+00  5.27000D+01
   291  3.28592D-02  5.10594D+01  0.00000D+00  1.80772D+00  5.29000D+01
   292 -7.92963D-02  5.11249D+01  0.00000D+00  1.65445D+00  5.27000D+01
   293  1.27627D-02  5.11879D+01  0.00000D+00  1.29939D+00  5.25000D+01
   294  5.27546D-02  5.12059D+01  0.00000D+00  8.41306D-01  5.21000D+01
   295  6.14336D-02  5.11494D+01  0.00000D+00  3.89181D-01  5.16000D+01
   296 -7.74066D-02  5.10412D+01  0.00000D+00  3.61882D-02  5.10000D+01
   297 -4.26503D-03  5.09659D+01  0.00000D+00 -1.61635D-01  5.08000D+01
   298 -3.30855D-02  5.09305D+01  0.00000D+00 -1.97400D-01  5.07000D+01
   299 -2.46019D-02  5.09378D+01  0.00000D+00 -1.13163D-01  5.08000D+01
   300  2.97125D-02  5.09574D+01  0.00000D+00  1.28451D-02  5.10000D+01
   301  7.64104D-02  5.09346D+01  0.00000D+00  8.89694D-02  5.11000D+01
   302  1.83985D-02  5.08441D+01  0.00000D+00  3.74881D-02  5.09000D+01
   303 -5.65419D-02  5.07371D+01  0.00000D+00 -1.80606D-01  5.05000D+01
   304 -3.27461D-02  5.06833D+01  0.00000D+00 -5.50601D-01  5.01000D+01
   305  8.08390D-03  5.06958D+01  0.00000D+00 -1.00388D+00  4.97000D+01
   306 -2.12651D-02  5.07548D+01  0.00000D+00 -1.43356D+00  4.93000D+01
   307 -2.65657D-02  5.08489D+01  0.00000D+00 -1.72229D+00  4.91000D+01
   308  2.94723D-02  5.09450D+01  0.00000D+00 -1.77451D+00  4.92000D+01
