   *(ORIGINAL DATA)=(TIDAL COMP.)+(TREND)+(RESPONSE)+(IRREGULAR)+(STEP)
     FORMAT IS 1H ,I5,5D13.5,        1.D30 AND -1.D30 ARE SPECIAL MARKS
     I    IRREGULAR    TREND        RESPONSE    TIDAL COMP.   ORIGINAL
   201 -1.66593D-04  2.86645D+01  0.00000D+00 -3.29112D-03  2.86610D+01
   202  3.92097D-04  2.86650D+01  0.00000D+00 -3.41790D-03  2.86620D+01
   203 -2.34563D-04  2.86656D+01  0.00000D+00 -3.41246D-03  2.86620D+01
   204 -2.10678D-04  2.86664D+01  0.00000D+00 -3.22700D-03  2.86630D+01
   205  4.19819D-04  2.86674D+01  0.00000D+00 -2.81664D-03  2.86650D+01
   206 -2.58133D-04  2.86684D+01  0.00000D+00 -2.16000D-03  2.86660D+01
   207 -3.32038D-04  2.86696D+01  0.00000D+00 -1.27319D-03  2.86680D+01
   208  2.80719D-04  2.86709D+01  0.00000D+00 -2.13367D-04  2.86710D+01
   209 -1.36697D-04  2.86722D+01  0.00000D+00  9.27783D-04  2.86730D+01
   210  5.79313D-04  2.86734D+01  0.00000D+00  2.03778D-03  2.86760D+01
   211 -3.35552D-04  2.86743D+01  0.00000D+00  3.00039D-03  2.86770D+01
   212  5.14640D-05  2.86752D+01  0.00000D+00  3.71268D-03  2.86790D+01
   213 -1.87157D-04  2.86761D+01  0.00000D+00  4.09974D-03  2.86800D+01
   214 -4.36251D-05  2.86769D+01  0.00000D+00  4.12564D-03  2.86810D+01
   215 -4.61078D-04  2.86777D+01  0.00000D+00  3.79895D-03  2.86810D+01
   216  5.96053D-04  2.86782D+01  0.00000D+00  3.17135D-03  2.86820D+01
   217  3.60118D-04  2.86783D+01  0.00000D+00  2.32828D-03  2.86810D+01
   218  7.48195D-04  2.86779D+01  0.00000D+00  1.37242D-03  2.86800D+01
   219 -4.99574D-04  2.86771D+01  0.00000D+00  4.03325D-04  2.86770D+01
   220  4.68764D-06  2.86765D+01  0.00000D+00 -5.01282D-04  2.86760D+01
   221 -6.85005D-05  2.86764D+01  0.00000D+00 -1.29653D-03  2.86750D+01
   222 -1.87211D-05  2.86770D+01  0.00000D+00 -1.96979D-03  2.86750D+01
   223 -1.09117D-03  2.86786D+01  0.00000D+00 -2.52856D-03  2.86750D+01
   224 -2.52032D-03  2.86815D+01  0.00000D+00 -2.98173D-03  2.86760D+01
   225  9.88778D-04  2.86853D+01  0.00000D+00 -3.32200D-03  2.86830D+01
   226  1.96664D-03  2.86886D+01  0.00000D+00 -3.51749D-03  2.86870D+01
   227  2.42980D-03  2.86901D+01  0.00000D+00 -3.51669D-03  2.86890D+01
   228  2.40909D-03  2.86899D+01  0.00000D+00 -3.26577D-03  2.86890D+01
   229 -7.25868D-03  2.86890D+01  0.00000D+00 -2.73173D-03  2.86790D+01
   230  1.09949D-03  2.86898D+01  0.00000D+00 -1.92233D-03  2.86890D+01
   231  8.35689D-04  2.86911D+01  0.00000D+00 -8.95074D-04  2.86910D+01
   232  7.96120D-04  2.86920D+01  0.00000D+00  2.48692D-04  2.86930D+01
   233  4.34319D-04  2.86922D+01  0.00000D+00  1.38243D-03  2.86940D+01
   234 -1.94270D-04  2.86918D+01  0.00000D+00  2.37962D-03  2.86940D+01
   235 -2.75221D-04  2.86911D+01  0.00000D+00  3.13764D-03  2.86940D+01
   236  6.31799D-05  2.86903D+01  0.00000D+00  3.59368D-03  2.86940D+01
   237 -2.14864D-04  2.86895D+01  0.00000D+00  3.73006D-03  2.86930D+01
   238 -2.17277D-04  2.86886D+01  0.00000D+00  3.56965D-03  2.86920D+01
   239  2.60300D-05  2.86878D+01  0.00000D+00  3.16473D-03  2.86910D+01
   240  5.78140D-04  2.86868D+01  0.00000D+00  2.58321D-03  2.86900D+01
   241 -5.13094D-04  2.86856D+01  0.00000D+00  1.89524D-03  2.86870D+01
   242  5.20164D-04  2.86843D+01  0.00000D+00  1.16190D-03  2.86860D+01
   243 -2.80707D-04  2.86829D+01  0.00000D+00  4.27285D-04  2.86830D+01
   244 -1.13970D-04  2.86814D+01  0.00000D+00 -2.84954D-04  2.86810D+01
   245 -1.94202D-05  2.86800D+01  0.00000D+00 -9.69285D-04  2.86790D+01
   246  2.95781D-05  2.86786D+01  0.00000D+00 -1.62962D-03  2.86770D+01
   247  6.51718D-05  2.86772D+01  0.00000D+00 -2.26566D-03  2.86750D+01
   248  8.58396D-05  2.86758D+01  0.00000D+00 -2.85825D-03  2.86730D+01
   249  2.87685D-05  2.86743D+01  0.00000D+00 -3.35951D-03  2.86710D+01
   250 -2.39741D-04  2.86729D+01  0.00000D+00 -3.69360D-03  2.86690D+01
   251  1.18365D-04  2.86717D+01  0.00000D+00 -3.77082D-03  2.86680D+01
   252  7.24121D-05  2.86704D+01  0.00000D+00 -3.51287D-03  2.86670D+01
