 182   2   1  3  0  0  0  0         16.13910170   -0.01624                      
 183   2   1  3  0  0  1  0         16.14130811   -0.01039                      
 184   2   1  3  0  0  2  0         16.14351452   -0.00218                      
 185   2   1  3  0  0  3  0         16.14572094   -0.00014                      
 186   2   1  3  1  0  0 -1         16.18016838    0.00006                      
 187   2   1  4 -4  1  0  0         16.52848551   -0.00015                      
 188   2   1  4 -3 -1  0  1         16.56027244   -0.00006                      
 189   2   1  4 -2 -1  0  0         16.60133911   -0.00078                      
 190   2   1  4 -2 -1  1  0         16.60354553   -0.00015                      
 191   3   1  4 -2  0  0  0         16.60598095   -0.00007                      
 192   2   1  4 -2  1  0  0         16.61062279   -0.00059                      
 193   2   1  4 -2  1  1  0         16.61282920   -0.00038                      
 194   2   1  4 -2  1  2  0         16.61503561   -0.00008                      
 195   2   1  4  0 -3  0  0         16.67419272   -0.00019                      
 196   2   1  4  0 -1  0  0         16.68347639   -0.00311                      
 197   2   1  4  0 -1  1  0         16.68568280   -0.00199                      
 198   2   1  4  0 -1  2  0         16.68788922   -0.00041                      
 199   3   1  4  0  0  0  0         16.68811823   -0.00009                      
 200   3   1  4  0  0  1  0         16.69032464   -0.00008                      
 201   2   1  5 -2  0  0  0         17.15499744   -0.00050                      
 202   2   1  5 -2  0  1  0         17.15720385   -0.00032                      
 203   2   1  5  0 -2  0  0         17.22785108   -0.00041                      
 204   2   1  5  0 -2  1  0         17.23005749   -0.00027                      
 205   2   1  6 -2 -1  0  0         17.69937214   -0.00012                      
 206   2   2 -5  2  3  0  0         26.33508438    0.00015                      
 207   2   2 -5  4  1  0  0         26.40793802    0.00018                      
 208   2   2 -4  0  4  0  0         26.80660545    0.00027                      
 209   3   2 -4  2  1  0  0         26.87481721   -0.00008                      
 210   2   2 -4  2  2  0  0         26.87945905    0.00111                      
 211   2   2 -4  3  2  0 -1         26.92052573    0.00009                      
 212   2   2 -4  4  0  0  0         26.95231265    0.00069                      
 213   2   2 -4  5  0  0 -1         26.99337933    0.00009                      
 214   3   2 -3  0  2  0  0         27.34633830   -0.00027                      
 215   2   2 -3  0  3 -1  0         27.34877373   -0.00010                      
 216   2   2 -3  0  3  0  0         27.35098014    0.00259                      
 217   2   2 -3  1  1  0  1         27.38276706   -0.00013                      
 218   2   2 -3  1  3  0 -1         27.39204682    0.00006                      
 219   3   2 -3  2  0 -1  0         27.41698549   -0.00005                      
 220   3   2 -3  2  0  0  0         27.41919191   -0.00027                      
 221   2   2 -3  2  1 -1  0         27.42162733   -0.00025                      
 222   2   2 -3  2  1  0  0         27.42383374    0.00671                      
 223   2   2 -3  3  1  0 -1         27.46490042    0.00051                      
 224   2   2 -3  4 -1 -1  0         27.49448093   -0.00005                      
 225   2   2 -3  4 -1  0  0         27.49668735    0.00130                      
 226   2   2 -3  5 -1  0 -1         27.53775402    0.00015                      
 227   2   2 -2 -2  4  0  0         27.82250123   -0.00009                      
 228   2   2 -2 -1  2  0  1         27.85428815   -0.00031                      
 229   2   2 -2  0  0 -2  0         27.88165833   -0.00014                      
 230   3   2 -2  0  1 -1  0         27.88850658   -0.00027                      
 231   3   2 -2  0  1  0  0         27.89071299   -0.00156                      
 232   2   2 -2  0  2 -1  0         27.89314842   -0.00086                      
 233   2   2 -2  0  2  0  0         27.89535483    0.02301                      
 234   2   2 -2  1  0  0  1         27.92714176   -0.00039                      
 235   2   2 -2  1  1  0  0         27.93178163   -0.00025                      
 236   2   2 -2  1  2  0 -1         27.93642151    0.00036                      
 237   3   2 -2  2 -1 -1  0         27.96136019   -0.00005                      
 238   3   2 -2  2 -1  0  0         27.96356660   -0.00029                      
 239   2   2 -2  2  0 -1  0         27.96600202   -0.00104                      
 240   2   2 -2  2  0  0  0         27.96820844    0.02776                      
 241   2   2 -2  3 -1  0  0         28.00463524   -0.00007                      
 242   2   2 -2  3  0 -1 -1         28.00706870   -0.00007                      
 243   2   2 -2  3  0  0 -1         28.00927511    0.00188                      
 244   2   2 -2  4 -2  0  0         28.04106204    0.00085                      
 245   2   2 -2  4  0  0 -2         28.05034179    0.00007                      
 246   2   2 -2  5 -2  0 -1         28.08212872    0.00008                      
 247   2   2 -1 -2  1 -2  0         28.35317942   -0.00015                      
 248   2   2 -1 -2  3  0  0         28.36687592   -0.00056                      
 249   2   2 -1 -1  1 -1  1         28.39645643    0.00005                      
 250   2   2 -1 -1  1  0  1         28.39866285   -0.00147                      
 251   2   2 -1  0 -1 -2  0         28.42603302   -0.00067                      
 252   3   2 -1  0  0 -2  0         28.43067486    0.00005                      
 253   3   2 -1  0  0 -1  0         28.43288127   -0.00097                      
 254   3   2 -1  0  0  0  0         28.43508769   -0.00569                      
 255   2   2 -1  0  0  0  1         28.43508965    0.00014                      
 256   2   2 -1  0  1 -2  0         28.43531670    0.00009                      
 257   2   2 -1  0  1 -1  0         28.43752311   -0.00649                      
 258   2   2 -1  0  1  0  0         28.43972952    0.17386                      
 259   3   2 -1  0  2  0  0         28.44437136    0.00010                      
 260   2   2 -1  1 -1  0  1         28.47151645   -0.00032                      
 261   2   2 -1  1  0  0  0         28.47615633   -0.00094                      
 262   2   2 -1  1  1 -1 -1         28.47858979   -0.00005                      
 263   2   2 -1  1  1  0 -1         28.48079620    0.00163                      
 264   2   2 -1  2 -1 -1  0         28.51037672   -0.00123                      
 265   2   2 -1  2 -1  0  0         28.51258313    0.03302                      
 266   3   2 -1  2  0  0  0         28.51722497    0.00014                      
 267   2   2 -1  2  1  0  0         28.52186680    0.00014                      
 268   2   2 -1  2  1  1  0         28.52407322   -0.00012                      
 269   2   2 -1  3 -1 -1 -1         28.55144339   -0.00006                      
 270   2   2 -1  3 -1  0 -1         28.55364981    0.00153                      
 271   2   2  0 -3  2  0  1         28.87018394   -0.00011                      
 272   2   2  0 -2  0 -2  0         28.89755411   -0.00039                      
 273   3   2  0 -2  1  0  0         28.90660878    0.00008                      
 274   2   2  0 -2  2 -1  0         28.90904420    0.00009                      
 275   2   2  0 -2  2  0  0         28.91125061   -0.00273                      
 276   2   2  0 -1  0 -1  1         28.94083113    0.00007                      
 277   2   2  0 -1  0  0  1         28.94303754   -0.00313                      
 278   2   2  0 -1  1  0  0         28.94767742    0.00014                      
 279   3   2  0  0 -1 -1  0         28.97725597    0.00005                      
 280   3   2  0  0 -1  0  0         28.97946238    0.00032                      
 281   2   2  0  0  0 -2  0         28.97969139    0.00047                      
 282   2   2  0  0  0 -1  0         28.98189780   -0.03390                      
 283   2   2  0  0  0  0  0         28.98410422    0.90809                      
 284   3   2  0  0  1 -1  0         28.98653964   -0.00005                      
 285   3   2  0  0  1  0  0         28.98874605    0.00086                      
 286   3   2  0  0  1  1  0         28.99095247    0.00016                      
 287   2   2  0  0  2  0  0         28.99338789    0.00053                      
 288   2   2  0  0  2  1  0         28.99559430    0.00019                      
 289   2   2  0  1  0 -1 -1         29.02296448   -0.00006                      
 290   2   2  0  1  0  0 -1         29.02517090    0.00277                      
 291   2   2  0  2 -2  0  0         29.05695782   -0.00052                      
 292   3   2  0  2 -1  0  0         29.06159966    0.00017                      
 293   2   2  0  2  0  0  0         29.06624150    0.00104                      
 294   2   2  0  2  0  1  0         29.06844791   -0.00051                      
 295   2   2  0  2  0  2  0         29.07065432    0.00017                      
 296   2   2  0  3  0  0 -1         29.10730817    0.00007                      
 297   2   2  1 -3  1  0  1         29.41455863   -0.00032                      
 298   2   2  1 -2  1 -1  0         29.45341889    0.00030                      
 299   2   2  1 -2  1  0  0         29.45562531   -0.00670                      
 300   2   2  1 -1 -1  0  1         29.48741223   -0.00010                      
 301   2   2  1 -1  0  0  0         29.49205211    0.00016                      
 302   2   2  1  0 -1 -1  0         29.52627250    0.00094                      
 303   2   2  1  0 -1  0  0         29.52847891   -0.02567                      
 304   3   2  1  0  0 -1  0         29.53091433   -0.00031                      
 305   3   2  1  0  0  0  0         29.53312075    0.00525                      
 306   3   2  1  0  0  1  0         29.53532716    0.00099                      
 307   2   2  1  0  1 -1  0         29.53555617   -0.00012                      
 308   2   2  1  0  1  0  0         29.53776258    0.00643                      
 309   2   2  1  0  1  1  0         29.53996900    0.00283                      
 310   2   2  1  0  1  2  0         29.54217541    0.00040                      
 311   2   2  1  2 -1  0  0         29.61061619    0.00123                      
 312   2   2  1  2 -1  1  0         29.61282260    0.00059                      
 313   2   2  1  2 -1  2  0         29.61502901    0.00007                      
 314   2   2  2 -4  0  0  2         29.91786664    0.00101                      
 315   2   2  2 -3  0  0  1         29.95893332    0.02476                      
 316   2   2  2 -2  0 -1  0         29.99779359    0.00095                      
 317   2   2  2 -2  0  0  0         30.00000000    0.42248                      
 318   3   2  2 -2  1  0  0         30.00464184    0.00005                      
 319   2   2  2 -2  2  0  0         30.00928367    0.00006                      
